Date,Open,High,Low,Close,Adj Close,Volume
2023-03-27,34.189999,34.470001,34.150002,34.189999,34.189999,0
2023-03-28,34.410000,34.419998,34.198002,34.410000,34.410000,0
2023-03-29,34.230000,34.346001,34.113998,34.230000,34.230000,0
2023-03-30,34.169998,34.340000,34.139999,34.169998,34.169998,0
2023-03-31,34.115002,34.200001,34.014000,34.115002,34.115002,0
2023-04-03,34.279999,34.464001,34.159000,34.279999,34.279999,0
2023-04-04,34.200001,34.303001,34.020000,34.200001,34.200001,0
2023-04-05,34.009998,34.032001,33.773998,34.009998,34.009998,0
2023-04-06,33.939999,34.160000,33.930000,33.939999,33.939999,0
2023-04-07,34.119999,34.180000,34.029999,34.119999,34.119999,0
2023-04-10,34.169998,34.410000,34.167999,34.169998,34.169998,0
2023-04-11,34.360001,34.388000,34.189999,34.360001,34.360001,0
2023-04-12,34.270000,34.279999,34.102001,34.270000,34.270000,0
2023-04-13,34.122002,34.174000,33.978001,34.122002,34.122002,0
2023-04-14,34.000999,34.400002,33.939999,34.000999,34.000999,0
2023-04-17,34.340000,34.502998,34.240002,34.340000,34.340000,0
2023-04-18,34.485001,34.500000,34.205002,34.485001,34.485001,0
2023-04-19,34.279999,34.501999,34.220001,34.279999,34.279999,0
2023-04-20,34.421001,34.500000,34.255001,34.421001,34.421001,0
2023-04-21,34.299999,34.459999,34.270000,34.299999,34.299999,0
2023-04-24,34.347000,34.520000,34.349998,34.347000,34.347000,0
2023-04-25,34.290001,34.450001,34.228001,34.290001,34.290001,0
2023-04-26,34.310001,34.369999,34.048000,34.310001,34.310001,0
2023-04-27,34.130001,34.209999,34.029999,34.130001,34.130001,0
2023-04-28,34.085999,34.200001,34.022999,34.085999,34.085999,0
2023-05-04,33.792999,33.919998,33.737000,33.782001,33.782001,0
